county_fips,state,state_name,county_name,graduates_2026,change_2026_from_2026,pct_change_2026_from_2026,confidence_2026,graduates_2030,change_2030_from_2026,pct_change_2030_from_2026,confidence_2030,graduates_2035,change_2035_from_2026,pct_change_2035_from_2026,confidence_2035,graduates_2041,change_2041_from_2026,pct_change_2041_from_2026,confidence_2041
18151,IN,Indiana,Steuben County,429.4541560719862,0.0,0.0,High,388.1104936802296,-41.343662391756595,-0.096270257970973,Moderate,444.05866643215967,14.604510360173492,0.03400714640592617,Moderate,387.485598315022,-41.968557756964174,-0.09772535010682093,Low
18153,IN,Indiana,Sullivan County,200.1837717480591,0.0,0.0,High,199.08529991875085,-1.098471829308238,-0.005487317077284004,Moderate,148.19166674825425,-51.99210499980484,-0.25972187728203766,Moderate,158.39051091934653,-41.79326082871256,-0.20877446989714732,Low
18155,IN,Indiana,Switzerland County,113.84435125595394,0.0,0.0,High,97.0650214482552,-16.779329807698744,-0.14738833875010726,Moderate,85.88821485729397,-27.956136398659964,-0.24556454571739583,Moderate,76.19755731066078,-37.646793945293155,-0.3306865341140435,Low
18157,IN,Indiana,Tippecanoe County,2383.5686150936035,0.0,0.0,High,2767.7013267992415,384.13271170563803,0.16115865483090075,High,3661.5302389981803,1277.9616239045768,0.5361547453729965,Moderate,3301.3598416679106,917.7912265743071,0.38504921602110675,Moderate
18159,IN,Indiana,Tipton County,157.90717747005212,0.0,0.0,High,132.0085953687293,-25.89858210132283,-0.1640114307421816,Moderate,128.53541909870512,-29.371758371347,-0.18600648078151794,Moderate,116.88393010867676,-41.023247361375354,-0.2597934306637557,Low
18161,IN,Indiana,Union County,58.01795544133234,0.0,0.0,Moderate,60.10168855800274,2.083733116670402,0.03591531450599761,Moderate,58.049418042196045,0.03146260086370489,0.0005422907550667322,Moderate,47.32765796232826,-10.69029747900408,-0.18425843168179357,Low
18163,IN,Indiana,Vanderburgh County,2020.8901525049534,0.0,0.0,High,1821.3234276704527,-199.56672483450075,-0.09875189138169227,High,1782.6741369224749,-238.21601558247858,-0.1178767758787892,Moderate,1803.7168685078948,-217.17328399705866,-0.10746417054280066,Moderate
18165,IN,Indiana,Vermillion County,156.30782649858676,0.0,0.0,High,154.8575766920189,-1.4502498065678537,-0.00927816500974099,Moderate,148.6102600324459,-7.69756646614087,-0.04924619987733292,Moderate,136.21675646030045,-20.09107003828632,-0.12853527867632375,Low
18167,IN,Indiana,Vigo County,1295.2258908015838,0.0,0.0,High,1396.5703450244835,101.34445422289969,0.07824461736182564,High,1366.4830232293061,71.25713242772235,0.05501521621346139,Moderate,1284.8493771717845,-10.37651362979932,-0.008011354392690184,Low
18169,IN,Indiana,Wabash County,325.3944384849584,0.0,0.0,High,264.46186390880683,-60.93257457615158,-0.18725757840193769,Moderate,259.28313754294567,-66.11130094201275,-0.20317280544138372,Moderate,263.17552057878044,-62.21891790617798,-0.1912107600728219,Low
18171,IN,Indiana,Warren County,107.58478029668042,0.0,0.0,Moderate,103.38606634199247,-4.198713954687946,-0.03902702541297565,Moderate,82.76989255238945,-24.81488774429097,-0.2306542586772996,Moderate,64.25049681287217,-43.33428348380825,-0.40279195035122783,Low
18173,IN,Indiana,Warrick County,751.5375757782756,0.0,0.0,High,648.4493690206831,-103.0882067575925,-0.13716973053654258,Moderate,606.3365159217693,-145.20105985650628,-0.19320532270943247,Moderate,640.5611299479057,-110.97644583036993,-0.14766586449845198,Low
18175,IN,Indiana,Washington County,278.47231158986085,0.0,0.0,High,268.75156288221723,-9.720748707643622,-0.034907415578036116,Moderate,252.90118766909498,-25.57112392076587,-0.09182645044591542,Moderate,222.68914529091333,-55.78316629894752,-0.2003185378843193,Low
18177,IN,Indiana,Wayne County,718.9669663585979,0.0,0.0,High,678.0507001360104,-40.916266222587524,-0.056909799945078166,Moderate,608.42566392948,-110.54130242911788,-0.1537501826947406,Moderate,588.6968064122401,-130.2701599463578,-0.18119074455693862,Low
18179,IN,Indiana,Wells County,306.75701804258455,0.0,0.0,High,299.43405467657084,-7.32296336601371,-0.023872195044604028,Moderate,273.02640764426144,-33.73061039832311,-0.10995872437917809,Moderate,238.88136181573142,-67.87565622685312,-0.22126847059593757,Low
18181,IN,Indiana,White County,255.90141118100158,0.0,0.0,High,252.19184776765087,-3.7095634133507076,-0.014496064700193823,Moderate,240.81371962628987,-15.08769155471171,-0.058959000988236254,Moderate,231.5867715573656,-24.31463962363597,-0.09501565275244994,Low
18183,IN,Indiana,Whitley County,376.38460443971996,0.0,0.0,High,326.6504009145099,-49.73420352521009,-0.13213665739395375,Moderate,339.53996362320254,-36.844640816517426,-0.09789093491579914,Moderate,294.0872465137943,-82.29735792592567,-0.21865229596314706,Low
19001,IA,Iowa,Adair County,85.05065187673792,0.0,0.0,Moderate,82.79159276768539,-2.2590591090525294,-0.026561337969831622,Moderate,79.01309595739937,-6.037555919338544,-0.0709877677138635,Moderate,89.55432193666952,4.503670059931608,0.052952798838728166,Low
19003,IA,Iowa,Adams County,52.52049231303715,0.0,0.0,Moderate,40.77221803730252,-11.74827427573463,-0.2236893402619221,Moderate,35.194045579113315,-17.326446733923838,-0.32989878751808455,Moderate,33.35079192566683,-19.16970038737032,-0.3649946819445907,Low
19005,IA,Iowa,Allamakee County,165.39093335678598,0.0,0.0,High,155.68519667548816,-9.705736681297822,-0.05868360788774518,Moderate,189.39509069978308,24.004157342997104,0.14513587205663003,Moderate,178.12333720660598,12.732403849820003,0.07698368702202862,Low
19007,IA,Iowa,Appanoose County,166.1241742432588,0.0,0.0,High,161.3154875332626,-4.808686709996209,-0.028946339278440925,Moderate,155.72980893369655,-10.39436530956226,-0.06256985388737946,Moderate,111.682606244389,-54.4415679988698,-0.3277161090302846,Low
19009,IA,Iowa,Audubon County,72.55720532080417,0.0,0.0,Moderate,49.96549709176837,-22.591708229035802,-0.31136409029467027,Moderate,62.18579614472949,-10.371409176074685,-0.14294113355411875,Moderate,56.84514442167549,-15.71206089912868,-0.21654721718758918,Low
19011,IA,Iowa,Benton County,281.40374206240006,0.0,0.0,High,301.3159534271516,19.912211364751556,0.07076029344462698,Moderate,322.48598292472855,41.08224086232849,0.14599038577539125,Moderate,244.96532553564518,-36.43841652675488,-0.12948803118145746,Low
19013,IA,Iowa,Black Hawk County,1740.8711027336199,0.0,0.0,High,1794.0467937973117,53.17569106369183,0.030545449907343647,High,1840.6902906265223,99.81918789290239,0.057338643703235936,Moderate,1734.4375191004033,-6.433583633216585,-0.0036956117102031616,Low
19015,IA,Iowa,Boone County,307.04277751834206,0.0,0.0,High,274.09289291646024,-32.94988460188182,-0.10731366120446673,Moderate,251.94322129095488,-55.09955622738718,-0.17945237687310733,Moderate,213.21263808784306,-93.830139430499,-0.3055930518505481,Low
19017,IA,Iowa,Bremer County,383.64356187598196,0.0,0.0,High,356.6242869801305,-27.01927489585148,-0.07042806808416047,Moderate,330.0687174979507,-53.57484437803129,-0.13964744805322726,Moderate,316.45286411322627,-67.19069776275569,-0.1751383430864819,Low
19019,IA,Iowa,Buchanan County,281.265149900378,0.0,0.0,High,259.3926435046594,-21.872506395718574,-0.07776472273036905,Moderate,244.2411832244832,-37.0239666758948,-0.1316336797822567,Moderate,239.5097091295122,-41.75544077086579,-0.14845579264141062,Low
19021,IA,Iowa,Buena Vista County,335.11233404404857,0.0,0.0,High,364.1709679003465,29.058633856297945,0.08671311349727384,Moderate,309.64508633005886,-25.467247713989707,-0.07599615151927586,Moderate,281.7498106342218,-53.36252340982679,-0.15923771818799304,Low
19023,IA,Iowa,Butler County,156.91650756928001,0.0,0.0,High,143.83449700907155,-13.08201056020846,-0.08336924370071541,Moderate,130.35760226100834,-26.558905308271676,-0.16925501159618717,Moderate,126.34456522899028,-30.571942340289738,-0.19482935743259489,Low
19025,IA,Iowa,Calhoun County,104.85934060764819,0.0,0.0,Moderate,124.52173153817331,19.66239093052512,0.18751205964660622,Moderate,105.20424465308167,0.34490404543348063,0.00328920669760846,Moderate,92.46610607483017,-12.393234532818028,-0.11818913280400789,Low
19027,IA,Iowa,Carroll County,250.65867241130724,0.0,0.0,High,254.15419357004308,3.4955211587358406,0.013945342984183817,Moderate,226.60856092890756,-24.05011148239967,-0.09594765364006919,Moderate,208.9982401510596,-41.66043226024763,-0.16620383352181323,Low
19029,IA,Iowa,Cass County,148.8510526232256,0.0,0.0,High,152.45405533398653,3.603002710760933,0.024205423121063996,Moderate,142.76179208068376,-6.089260542541837,-0.040908414386259584,Moderate,122.69688073292212,-26.154171890303473,-0.1757069999128953,Low
19031,IA,Iowa,Cedar County,208.34146914309844,0.0,0.0,High,181.5621733226248,-26.779295820473635,-0.12853560038054834,Moderate,172.44587421104023,-35.8955949320582,-0.17229212734121346,Moderate,132.52347101952563,-75.8179981235728,-0.36391217953588273,Low
19033,IA,Iowa,Cerro Gordo County,466.83922018365877,0.0,0.0,High,417.9216946998852,-48.917525483773545,-0.10478452402634242,Moderate,394.8282432593489,-72.01097692430989,-0.15425220035278986,Moderate,335.85673319572163,-130.98248698793714,-0.28057301384491096,Low
19035,IA,Iowa,Cherokee County,137.61140960750083,0.0,0.0,High,130.86381366030528,-6.747595947195549,-0.049033695435874325,Moderate,140.4765707420166,2.8651611345157733,0.020820665544287742,Moderate,113.61071880549225,-24.000690802008577,-0.1744091632406356,Low
19037,IA,Iowa,Chickasaw County,145.9864680848484,0.0,0.0,High,143.88298705185977,-2.1034810329886398,-0.014408739800226389,Moderate,118.51161887542446,-27.47484920942395,-0.18820134201380478,Moderate,118.46338392917522,-27.52308415567319,-0.1885317489815328,Low
19039,IA,Iowa,Clarke County,124.22669368488053,0.0,0.0,High,107.80813411271792,-16.418559572162607,-0.13216611571270442,Moderate,112.37534787494717,-11.851345809933363,-0.09540095979690211,Moderate,103.78376584134041,-20.44292784354012,-0.16456147416590383,Low
19041,IA,Iowa,Clay County,207.21759649312358,0.0,0.0,High,187.6095318403947,-19.60806465272887,-0.09462548057968401,Moderate,182.88462171959225,-24.332974773531333,-0.11742716441718215,Moderate,176.17606620306918,-31.041530290054396,-0.1498016134507404,Low
19043,IA,Iowa,Clayton County,171.52564525192128,0.0,0.0,High,167.48281307212318,-4.042832179798097,-0.02356984096378334,Moderate,172.3816449686798,0.8559997167585323,0.004990505737502593,Moderate,159.38912736432877,-12.136517887592504,-0.07075628760799868,Low
19045,IA,Iowa,Clinton County,551.865326556939,0.0,0.0,High,519.5423184052304,-32.323008151708564,-0.05857046383647668,Moderate,496.62406440657213,-55.24126215036682,-0.10009917183058836,Moderate,490.222045815447,-61.643280741491935,-0.1116998618595616,Low
19047,IA,Iowa,Crawford County,258.81933594782913,0.0,0.0,High,218.48802380204907,-40.33131214578006,-0.15582804892873126,Moderate,208.79918564423676,-50.020150303592374,-0.19326280287526532,Moderate,216.3910538711345,-42.42828207669464,-0.16393010947700992,Low
19049,IA,Iowa,Dallas County,1452.6550043446312,0.0,0.0,High,1566.0483857856557,113.39338144102453,0.07805940233702091,High,1774.6249249977816,321.96992065315044,0.22164238562507688,Moderate,1777.7940071440526,325.1390027994214,0.22382396496552093,Low
19051,IA,Iowa,Davis County,141.01570148552446,0.0,0.0,High,127.71921570949941,-13.296485776025051,-0.09429081751857227,Moderate,140.1879807677851,-0.8277207177393677,-0.005869706061238378,Moderate,115.02348029764539,-25.992221187879068,-0.18432146856034481,Low
19053,IA,Iowa,Decatur County,125.26563285352613,0.0,0.0,Moderate,142.14467122079233,16.879038367266205,0.134745963300269,Moderate,126.04779829663191,0.7821654431057823,0.00624405453665311,Moderate,93.4808274757944,-31.78480537773173,-0.2537392312135436,Low
19055,IA,Iowa,Delaware County,230.29333516249534,0.0,0.0,High,196.36440932183945,-33.92892584065589,-0.14732916962931464,Moderate,173.0766047825346,-57.21673037996075,-0.24845152526706227,Moderate,194.53357818199575,-35.75975698049959,-0.15527916583112333,Low
19057,IA,Iowa,Des Moines County,437.2606548920223,0.0,0.0,High,380.1042945944661,-57.15636029755615,-0.13071461989112743,Moderate,338.0089357461345,-99.25171914588776,-0.22698525018309068,Moderate,344.42847554829666,-92.83217934372561,-0.2123039846030732,Low
19059,IA,Iowa,Dickinson County,167.35616731141013,0.0,0.0,High,178.29123088580832,10.935063574398185,0.06534006932681846,Moderate,155.94184909801436,-11.414318213395774,-0.06820375010235769,Moderate,174.82431158927955,7.468144277869413,0.044624254951853404,Low
19061,IA,Iowa,Dubuque County,1264.6333536451189,0.0,0.0,High,1186.9522508685916,-77.68110277652727,-0.0614257899751125,High,1153.5598576732366,-111.07349597188227,-0.08783059188794073,Moderate,1024.0737750272315,-240.55957861788738,-0.1902208082085689,Low
19063,IA,Iowa,Emmet County,124.62873385310104,0.0,0.0,High,96.66352358048587,-27.965210272615167,-0.22438814395384576,Moderate,88.78651839437276,-35.842215458728276,-0.28759190878866847,Moderate,103.85332093608338,-20.77541291701766,-0.16669841917438943,Low
19065,IA,Iowa,Fayette County,282.7978734980372,0.0,0.0,High,262.81255032744394,-19.985323170593233,-0.07066999098468096,Moderate,222.66317667359615,-60.13469682444102,-0.21264196961812865,Moderate,223.04808976206908,-59.749783735968094,-0.2112808805699269,Low
19067,IA,Iowa,Floyd County,188.54522267424815,0.0,0.0,High,151.2097761318407,-37.33544654240745,-0.1980185231577697,Moderate,170.98046497340843,-17.56475770083972,-0.09315938877532082,Moderate,130.34903099283784,-58.19619168141031,-0.3086590625632375,Low
19069,IA,Iowa,Franklin County,142.71322362611522,0.0,0.0,High,122.9941617271044,-19.719061899010825,-0.138172633186897,Moderate,140.00908727567878,-2.7041363504364426,-0.018948043367871925,Moderate,121.81155022156669,-20.901673404548532,-0.14645926196234915,Low
19071,IA,Iowa,Fremont County,80.75782079219083,0.0,0.0,Moderate,71.15339340581507,-9.604427386375761,-0.1189287587525455,Moderate,68.83159973888559,-11.926221053305241,-0.1476788370007439,Moderate,67.77952691762103,-12.9782938745698,-0.1607063408504552,Low
19073,IA,Iowa,Greene County,94.61708031953667,0.0,0.0,Moderate,91.46903365380516,-3.1480466657315134,-0.033271441637176546,Moderate,99.64909820131874,5.0320178817820675,0.05318297568248953,Moderate,83.91203002408477,-10.705050295451898,-0.11314078028300245,Low
19075,IA,Iowa,Grundy County,153.55829816230442,0.0,0.0,High,139.280327222383,-14.277970939921431,-0.0929807839158926,Moderate,139.3850551729882,-14.173242989316236,-0.09229877615819715,Moderate,138.99319343859807,-14.565104723706355,-0.09485065214978927,Low
19077,IA,Iowa,Guthrie County,101.23535208088605,0.0,0.0,High,117.9492211492705,16.713869068384454,0.16509913508307106,Moderate,120.1302013100004,18.894849229114357,0.1866427966192834,Moderate,98.68346266519198,-2.5518894156940632,-0.025207492869241288,Low
19079,IA,Iowa,Hamilton County,173.60796569792447,0.0,0.0,High,151.6290336840278,-21.978932013896667,-0.12660094210273576,Moderate,169.20403692831115,-4.403928769613316,-0.025367089303241386,Moderate,174.05318449933196,0.44521880140749204,0.0025645067587634074,Low
19081,IA,Iowa,Hancock County,112.53465459279377,0.0,0.0,High,100.95305414634807,-11.581600446445705,-0.10291585723840968,Moderate,114.50915088421053,1.9744962914167559,0.017545673362231895,Moderate,106.89968532556857,-5.634969267225202,-0.05007319112157338,Low
19083,IA,Iowa,Hardin County,204.95896746714072,0.0,0.0,High,161.62195987399494,-43.337007593145785,-0.21144235906679043,Moderate,154.5215041466297,-50.43746332051103,-0.2460856626270681,Moderate,141.36579070608934,-63.59317676105138,-0.3102727221303294,Low
19085,IA,Iowa,Harrison County,186.18380292411769,0.0,0.0,High,140.91315236154355,-45.27065056257413,-0.24315031625508765,Moderate,154.0743798613254,-32.109423062792274,-0.17246088305478968,Moderate,168.2307016198644,-17.953101304253295,-0.09642676227625657,Low
19087,IA,Iowa,Henry County,237.1722254782709,0.0,0.0,High,203.913294167416,-33.25893131085488,-0.14023113896994643,Moderate,207.7480718835363,-29.424153594734577,-0.12406239194070534,Moderate,201.662205346884,-35.51002013138688,-0.14972250675549792,Low
19089,IA,Iowa,Howard County,122.67334753829807,0.0,0.0,High,105.54541916998566,-17.12792836831241,-0.13962224649461974,Moderate,113.01937237430258,-9.653975163995497,-0.07869659838687915,Moderate,98.03453730587083,-24.638810232427247,-0.20084892706408874,Low
19091,IA,Iowa,Humboldt County,113.27703632354459,0.0,0.0,High,111.26371979643511,-2.013316527109481,-0.017773386314230533,Moderate,103.25350214810868,-10.023534175435913,-0.08848690344269294,Moderate,86.04505085933785,-27.231985464206744,-0.24040164139204778,Low
19093,IA,Iowa,Ida County,82.27060599464907,0.0,0.0,Moderate,82.86717887190497,0.5965728772558947,0.0072513490090821975,Moderate,83.15347991304465,0.8828739183955747,0.010731340892918606,Moderate,69.93120559169473,-12.33940040295434,-0.1499855295068192,Low
19095,IA,Iowa,Iowa County,178.72585041920982,0.0,0.0,High,195.46208841637102,16.736237997161197,0.09364195474748382,Moderate,174.24070170577644,-4.485148713433375,-0.02509513147042386,Moderate,196.67574639396426,17.94989597475444,0.10043256715607796,Low
19097,IA,Iowa,Jackson County,198.5284629195466,0.0,0.0,High,192.92873773879623,-5.599725180750369,-0.02820615794028314,Moderate,194.49360405803048,-4.034858861516113,-0.020323830659743858,Moderate,201.7009684457455,3.172505526198904,0.01598010421047058,Low
19099,IA,Iowa,Jasper County,416.8693446783356,0.0,0.0,High,406.10601495436873,-10.763329723966876,-0.0258194320627535,Moderate,416.90591375352807,0.03656907519246033,8.772310955285079e-05,Moderate,395.4122472715219,-21.457097406813716,-0.051471996395826225,Low
19101,IA,Iowa,Jefferson County,126.0118641291837,0.0,0.0,High,118.53406820158663,-7.477795927597072,-0.05934199909883919,Moderate,141.31681787180963,15.304953742625926,0.12145645053656007,Moderate,103.66221085887801,-22.349653270305694,-0.17736150024249686,Low
19103,IA,Iowa,Johnson County,1729.5495278186638,0.0,0.0,High,1835.1836532666935,105.63412544802964,0.061076091634830076,High,1870.9377831030822,141.3882552844184,0.08174860159265829,Moderate,1630.6553604391365,-98.89416737952729,-0.05717914739582752,Moderate
19105,IA,Iowa,Jones County,244.4106756747381,0.0,0.0,High,200.3189915035945,-44.091684171143584,-0.18039999296029452,Moderate,204.70356914430198,-39.70710653043611,-0.16246060619413516,Moderate,177.5909964234913,-66.81967925124678,-0.27339100089134594,Low
19107,IA,Iowa,Keokuk County,125.99600895039246,0.0,0.0,High,117.20476555899283,-8.791243391399632,-0.0697739830383115,Moderate,96.15631066387968,-29.839698286512785,-0.23683050387938365,Moderate,96.78384828726728,-29.21216066312519,-0.23184988878994328,Low
19109,IA,Iowa,Kossuth County,143.60282712530164,0.0,0.0,High,146.38127052655287,2.7784434012512236,0.019348110736196578,Moderate,144.37356193226617,0.7707348069645263,0.005367128366435381,Moderate,138.39525604890514,-5.207571076396505,-0.03626370859574102,Low
19111,IA,Iowa,Lee County,360.8500138989301,0.0,0.0,High,349.4579041593327,-11.392109739597402,-0.03157020729057858,Moderate,364.7680522660723,3.9180383671421737,0.010857803010199119,Moderate,297.0338280162118,-63.81618588271829,-0.17684961458971282,Low
19113,IA,Iowa,Linn County,2677.43080414915,0.0,0.0,High,2527.6900399595334,-149.74076418961658,-0.05592703421413059,High,2457.8330092938204,-219.59779485532954,-0.08201810277039623,Moderate,2182.7342478185856,-494.69655633056436,-0.18476539358699584,Moderate
19115,IA,Iowa,Louisa County,115.4511906863943,0.0,0.0,High,98.56462058342184,-16.886570102972456,-0.14626588086771897,Moderate,99.27579734229481,-16.17539334409949,-0.14010590317805816,Moderate,87.66407643160457,-27.787114254789728,-0.24068278628904938,Low
19117,IA,Iowa,Lucas County,102.38614751890663,0.0,0.0,Moderate,106.23818839368775,3.8520408747811246,0.03762267619327897,Moderate,125.63840729978591,23.252259780879285,0.22710357157041705,Moderate,120.91358293392382,18.527435415017194,0.18095646592812686,Low
19119,IA,Iowa,Lyon County,168.99434567976402,0.0,0.0,High,153.47393871813395,-15.520406961630073,-0.09183980031521577,Moderate,180.04779173980762,11.053446060043598,0.06540719463472078,Moderate,159.5312059086805,-9.463139771083519,-0.05599678340135539,Low
19121,IA,Iowa,Madison County,242.36832800887757,0.0,0.0,High,217.30993595777278,-25.05839205110479,-0.10338971373432482,Moderate,208.9664220140219,-33.40190599485567,-0.13781464875902516,Moderate,205.68370024198617,-36.684627766891396,-0.15135900003216463,Low
19123,IA,Iowa,Mahaska County,287.12774992825115,0.0,0.0,High,254.7557078807788,-32.37204204747235,-0.11274438662080422,Moderate,261.0453652468356,-26.082384681415533,-0.09083895474377912,Moderate,212.0626757925698,-75.06507413568136,-0.26143441083085484,Low
19125,IA,Iowa,Marion County,501.87101846539133,0.0,0.0,High,460.49731757117826,-41.37370089421307,-0.08243891233393896,Moderate,492.41810544275626,-9.452913022635073,-0.018835343494310486,Moderate,427.20823889043584,-74.6627795749555,-0.14876886057947214,Low
19127,IA,Iowa,Marshall County,582.1270512367227,0.0,0.0,High,509.2381836232837,-72.88886761343895,-0.12521127038949198,Moderate,487.44665025574125,-94.6804009809814,-0.1626455956304279,Moderate,432.1876699906921,-149.93938124603056,-0.25757157467169056,Low
19129,IA,Iowa,Mills County,180.80871452373768,0.0,0.0,High,171.03171686666687,-9.776997657070808,-0.05407370813306245,Moderate,152.37555497172218,-28.433159552015496,-0.15725547093739567,Moderate,142.2877688080263,-38.52094571571138,-0.21304805919990166,Low
19131,IA,Iowa,Mitchell County,123.07558698550424,0.0,0.0,High,123.72340879118586,0.6478218056816161,0.005263609311551898,Moderate,110.70793644813365,-12.367650537370594,-0.10048825149074647,Moderate,123.71101091509173,0.6354239295874891,0.005162875474746587,Low
19133,IA,Iowa,Monona County,94.44582795068806,0.0,0.0,Moderate,77.10383487146993,-17.341993079218128,-0.18361841338584817,Moderate,88.38998084608068,-6.0558471046073805,-0.06411979476498686,Moderate,78.29158844681227,-16.154239503875786,-0.1710423832835709,Low
19135,IA,Iowa,Monroe County,84.96182719053819,0.0,0.0,Moderate,70.20868768707514,-14.753139503463046,-0.17364432935719676,Moderate,83.80161318954326,-1.1602140009949267,-0.013655709150333983,Moderate,79.79844646385207,-5.163380726686114,-0.060772948245410796,Low
19137,IA,Iowa,Montgomery County,104.36093890441249,0.0,0.0,High,113.32534445747531,8.964405553062818,0.08589809220932376,Moderate,123.80389563402808,19.442956729615588,0.18630492341031935,Moderate,97.34909038673857,-7.011848517673926,-0.06718843842614619,Low
19139,IA,Iowa,Muscatine County,492.39594183855627,0.0,0.0,High,444.98038069331744,-47.415561145238826,-0.09629559692997047,Moderate,419.3321247826478,-73.06381705590849,-0.14838427949486266,Moderate,345.2651640996212,-147.13077773893508,-0.29880582928763333,Low
19141,IA,Iowa,O'Brien County,159.3309500407802,0.0,0.0,High,141.35844485748217,-17.97250518329804,-0.11279983693499629,Moderate,166.5960694817612,7.265119440980982,0.045597665984678404,Moderate,158.1279145938394,-1.2030354469408167,-0.00755054461567517,Low
19143,IA,Iowa,Osceola County,59.60335440058468,0.0,0.0,Moderate,56.229739998762675,-3.373614401822003,-0.056601082871082675,Moderate,57.09511640635139,-2.5082379942332906,-0.04208216164103484,Moderate,59.948872529876255,0.34551812929157677,0.005796957784781842,Low
19145,IA,Iowa,Page County,159.852167677075,0.0,0.0,High,148.46180417500426,-11.390363502070727,-0.07125560865136937,Moderate,138.3044292204648,-21.547738456610176,-0.13479791215681103,Moderate,97.13217867746326,-62.71998899961173,-0.3923624553300733,Low
19147,IA,Iowa,Palo Alto County,128.1504775016167,0.0,0.0,Moderate,87.55128180433891,-40.59919569727779,-0.316808774253421,Moderate,102.91765556758806,-25.23282193402865,-0.19689994470531968,Moderate,119.45501864920992,-8.695458852406787,-0.06785350333397777,Low
19149,IA,Iowa,Plymouth County,331.84333238458066,0.0,0.0,High,303.3388634899928,-28.504468894587887,-0.08589736816394256,Moderate,296.10956927830006,-35.733763106280605,-0.10768263098584108,Moderate,292.78718900282877,-39.056143381751895,-0.11769452500702604,Low
19151,IA,Iowa,Pocahontas County,72.86909921889131,0.0,0.0,Moderate,76.84003006279985,3.9709308439085476,0.05449402951970472,Moderate,73.3252287172356,0.4561294983442963,0.0062595737182660205,Moderate,78.25395407837438,5.38485485948307,0.0738976454657072,Low
19153,IA,Iowa,Polk County,6082.747063972684,0.0,0.0,High,5798.761462211722,-283.9856017609627,-0.04668706404758671,High,6126.784368824907,44.037304852222405,0.007239706729390338,High,5357.067501583433,-725.6795623892513,-0.11930128850620081,Moderate
19155,IA,Iowa,Pottawattamie County,1248.579501828409,0.0,0.0,High,1169.2941613597027,-79.28534046870641,-0.06350043417547835,High,1152.86057534957,-95.7189264788392,-0.07666226006327126,Moderate,967.8333860876767,-280.7461157407324,-0.2248524145475801,Low
19157,IA,Iowa,Poweshiek County,243.0367406645336,0.0,0.0,High,285.421541732027,42.384801067493385,0.1743966815535829,Moderate,239.02633243892546,-4.010408225608131,-0.016501242629581414,Moderate,239.48120075429912,-3.5555399102344722,-0.01462963953726748,Low
19159,IA,Iowa,Ringgold County,48.44544241571228,0.0,0.0,Moderate,35.23909332467186,-13.206349091040416,-0.27260250773883343,Moderate,56.17513834717572,7.729695931463439,0.15955465666170632,Moderate,50.34017300234228,1.8947305866300042,0.03911060550074552,Low
19161,IA,Iowa,Sac County,98.26376909961812,0.0,0.0,High,88.03117426444473,-10.232594835173387,-0.10413395424309202,Moderate,103.48110911415056,5.217340014532439,0.053095256393464796,Moderate,92.6783937641994,-5.585375335418718,-0.05684063807644468,Low
19163,IA,Iowa,Scott County,2097.061069406729,0.0,0.0,High,1922.8880769840664,-174.17299242266267,-0.08305575596419668,High,1920.9142548300288,-176.1468145767003,-0.08399698852190951,Moderate,1598.5783851339236,-498.4826842728055,-0.2377053732697585,Moderate
19165,IA,Iowa,Shelby County,118.0372614352806,0.0,0.0,High,130.8719211982595,12.834659762978916,0.1087339676210306,Moderate,132.6781802485326,14.640918813252014,0.12403641557949552,Moderate,129.95354261205875,11.916281176778156,0.1009535551052394,Low
19167,IA,Iowa,Sioux County,663.8007894802239,0.0,0.0,High,659.0766531929786,-4.724136287245301,-0.007116798235423105,Moderate,576.6537127096138,-87.14707677061006,-0.1312849851215887,Moderate,603.8603577594849,-59.94043172073896,-0.09029882559747204,Low
19169,IA,Iowa,Story County,1160.5807351557467,0.0,0.0,High,1318.8247411466314,158.24400599088472,0.1363489856392015,Moderate,1709.8509631692518,549.2702280135052,0.4732718813739354,Moderate,2475.112494996693,1314.5317598409463,1.1326499915273365,Low
19171,IA,Iowa,Tama County,209.24042837890806,0.0,0.0,High,193.87441692708825,-15.366011451819816,-0.07343710568205253,Moderate,183.2446254836882,-25.995802895219867,-0.12423891069533055,Moderate,193.496200136322,-15.744228242586075,-0.07524467601488205,Low
19173,IA,Iowa,Taylor County,72.19804585729058,0.0,0.0,Moderate,71.37816742041402,-0.8198784368765644,-0.01135596437744546,Moderate,83.08637786911517,10.888332011824588,0.15081200443218212,Moderate,64.93138447299246,-7.266661384298118,-0.10064900369549723,Low
19175,IA,Iowa,Union County,171.52838803112746,0.0,0.0,High,135.6891482712312,-35.83923975989626,-0.20894057346001804,Moderate,164.61211950337884,-6.9162685277486275,-0.04032142205226996,Moderate,144.1283103731088,-27.40007765801866,-0.15974077511325024,Low
19177,IA,Iowa,Van Buren County,93.47964292651092,0.0,0.0,Moderate,103.15843694516262,9.6787940186517,0.10353905637252692,Moderate,73.68689673982777,-19.792746186683146,-0.21173322412285234,Moderate,78.19910421171632,-15.280538714794602,-0.16346381133277765,Low
19179,IA,Iowa,Wapello County,466.10359783067906,0.0,0.0,High,396.99892130579235,-69.10467652488671,-0.1482603370720822,Moderate,401.1059644693452,-64.99763336133384,-0.13944889862220167,Moderate,356.150146129948,-109.95345170073108,-0.23589916965342483,Low
